Unnamed: 0,Min Violations Committee,Max Violations Committee,Random Choice,Borda ranking,Plurality ranking,STV,Approval Voting (AV),Proportional Approval Voting (PAV),Approval Chamberlin-Courant (CC),Lexicographic Chamberlin-Courant (lex-CC),Sequential Approval Chamberlin-Courant (seq-CC),Monroe's Approval Rule (Monroe),Greedy Monroe,Minimax Approval Voting (MAV),Method of Equal Shares (aka Rule X) with Phragmén phase,E Pluribus Hugo (EPH),Random Serial Dictator,Anti-Plurality,Two-Approval,Three-Approval,Instant Runoff,Bottom-Two-Runoff Instant Runoff,Benham,PluralityWRunoff PUT,Coombs,Baldwin,Strict Nanson,Weak Nanson,Iterated Removal Condorcet Loser,Raynaud,Tideman Alternative Top Cycle,Knockout Voting,Banks,Condorcet,Copeland,Llull,Uncovered Set,Uncovered Set - Fishburn,Uncovered Set - Bordes,Uncovered Set - McKelvey,Slater,Top Cycle,GOCHA,Bipartisan Set,Minimax,Split Cycle,Ranked Pairs ZT,Ranked Pairs TB,Simple Stable Voting,Stable Voting,Loss-Trimmer Voting,Daunou,Blacks,Condorcet IRV,Condorcet IRV PUT,Smith IRV,Smith-Minimax,Condorcet Plurality,Copeland-Local-Borda,Copeland-Global-Borda,Borda-Minimax Faceoff,Bucklin,Simplified Bucklin,Weighted Bucklin,Bracket Voting,Superior Voting
Uncovered Set - Bordes,0.001984,0.4,0.319392,0.002144,0.08128,0.06152,0.080432,0.080432,0.080432,0.080432,0.08128,0.080432,0.08128,0.318384,0.08128,0.080432,0.25112,0.2668,0.00488,0.002416,0.069072,0.0,0.000272,0.018784,0.0,0.0,0.0,0.0,0.061872,0.0,0.0,0.001056,0.0,0.001248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000848,0.0,0.0,0.00104,0.00104,0.001088,0.001088,0.0,4.8e-05,0.001056,0.000272,0.000272,0.0,0.0,0.00088,0.0,0.001056,0.0,0.004832,0.173104,0.004928,0.000896,0.00088
Uncovered Set - McKelvey,0.001984,0.4,0.319392,0.002144,0.08128,0.06152,0.080432,0.080432,0.080432,0.080432,0.08128,0.080432,0.08128,0.318384,0.08128,0.080432,0.25112,0.2668,0.00488,0.002416,0.069072,0.0,0.000272,0.018784,0.0,0.0,0.0,0.0,0.061872,0.0,0.0,0.001056,0.0,0.001248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000848,0.0,0.0,0.00104,0.00104,0.001088,0.001088,0.0,4.8e-05,0.001056,0.000272,0.000272,0.0,0.0,0.00088,0.0,0.001056,0.0,0.004832,0.173104,0.004928,0.000896,0.00088
Slater,0.001984,0.4,0.319392,0.002144,0.08128,0.06152,0.080432,0.080432,0.080432,0.080432,0.08128,0.080432,0.08128,0.318384,0.08128,0.080432,0.25112,0.2668,0.00488,0.002416,0.069072,0.0,0.000272,0.018784,0.0,0.0,0.0,0.0,0.061872,0.0,0.0,0.001056,0.0,0.001248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000848,0.0,0.0,0.00104,0.00104,0.001088,0.001088,0.0,4.8e-05,0.001056,0.000272,0.000272,0.0,0.0,0.00088,0.0,0.001056,0.0,0.004832,0.173104,0.004928,0.000896,0.00088
Top Cycle,0.001984,0.4,0.319392,0.002144,0.08128,0.06152,0.080432,0.080432,0.080432,0.080432,0.08128,0.080432,0.08128,0.318384,0.08128,0.080432,0.25112,0.2668,0.00488,0.002416,0.069072,0.0,0.000272,0.018784,0.0,0.0,0.0,0.0,0.061872,0.0,0.0,0.001056,0.0,0.001248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000848,0.0,0.0,0.00104,0.00104,0.001088,0.001088,0.0,4.8e-05,0.001056,0.000272,0.000272,0.0,0.0,0.00088,0.0,0.001056,0.0,0.004832,0.173104,0.004928,0.000896,0.00088
GOCHA,0.001984,0.4,0.319392,0.002144,0.08128,0.06152,0.080432,0.080432,0.080432,0.080432,0.08128,0.080432,0.08128,0.318384,0.08128,0.080432,0.25112,0.2668,0.00488,0.002416,0.069072,0.0,0.000272,0.018784,0.0,0.0,0.0,0.0,0.061872,0.0,0.0,0.001056,0.0,0.001248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000848,0.0,0.0,0.00104,0.00104,0.001088,0.001088,0.0,4.8e-05,0.001056,0.000272,0.000272,0.0,0.0,0.00088,0.0,0.001056,0.0,0.004832,0.173104,0.004928,0.000896,0.00088
Bipartisan Set,0.001136,0.4,0.319472,0.001904,0.08152,0.060992,0.080608,0.080608,0.080608,0.080608,0.08152,0.080608,0.08152,0.318112,0.08152,0.080608,0.251088,0.267408,0.004704,0.002176,0.069728,0.000848,0.000928,0.019568,0.000848,0.000848,0.000848,0.000848,0.062656,0.000848,0.000848,0.000816,0.000848,0.001536,0.000848,0.000848,0.000848,0.000848,0.000848,0.000848,0.000848,0.000848,0.000848,0.0,0.000848,0.000848,0.00144,0.00144,0.000848,0.000848,0.000848,0.000832,0.000816,0.000928,0.000928,0.000848,0.000848,0.00112,0.000848,0.000816,0.000848,0.004656,0.173952,0.004752,0.001104,0.00112
Minimax,0.001984,0.4,0.319392,0.002144,0.08128,0.06152,0.080432,0.080432,0.080432,0.080432,0.08128,0.080432,0.08128,0.318384,0.08128,0.080432,0.25112,0.2668,0.00488,0.002416,0.069072,0.0,0.000272,0.018784,0.0,0.0,0.0,0.0,0.061872,0.0,0.0,0.001056,0.0,0.001248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000848,0.0,0.0,0.00104,0.00104,0.001088,0.001088,0.0,4.8e-05,0.001056,0.000272,0.000272,0.0,0.0,0.00088,0.0,0.001056,0.0,0.004832,0.173104,0.004928,0.000896,0.00088
Split Cycle,0.001984,0.4,0.319392,0.002144,0.08128,0.06152,0.080432,0.080432,0.080432,0.080432,0.08128,0.080432,0.08128,0.318384,0.08128,0.080432,0.25112,0.2668,0.00488,0.002416,0.069072,0.0,0.000272,0.018784,0.0,0.0,0.0,0.0,0.061872,0.0,0.0,0.001056,0.0,0.001248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000848,0.0,0.0,0.00104,0.00104,0.001088,0.001088,0.0,4.8e-05,0.001056,0.000272,0.000272,0.0,0.0,0.00088,0.0,0.001056,0.0,0.004832,0.173104,0.004928,0.000896,0.00088
Ranked Pairs ZT,0.001984,0.399856,0.319456,0.002672,0.081824,0.061664,0.08096,0.08096,0.08096,0.08096,0.081824,0.08096,0.081824,0.318384,0.081824,0.08096,0.2512,0.266688,0.005424,0.002912,0.069968,0.00104,0.001168,0.019776,0.00104,0.00104,0.00104,0.00104,0.062752,0.00104,0.00104,0.001584,0.00104,0.000416,0.00104,0.00104,0.00104,0.00104,0.00104,0.00104,0.00104,0.00104,0.00104,0.00144,0.00104,0.00104,0.0,0.0,0.001584,0.001584,0.00104,0.00104,0.001584,0.001168,0.001168,0.00104,0.00104,0.001424,0.00104,0.001584,0.00104,0.005376,0.174144,0.00536,0.001424,0.001424
Ranked Pairs TB,0.001984,0.399856,0.319456,0.002672,0.081824,0.061664,0.08096,0.08096,0.08096,0.08096,0.081824,0.08096,0.081824,0.318384,0.081824,0.08096,0.2512,0.266688,0.005424,0.002912,0.069968,0.00104,0.001168,0.019776,0.00104,0.00104,0.00104,0.00104,0.062752,0.00104,0.00104,0.001584,0.00104,0.000416,0.00104,0.00104,0.00104,0.00104,0.00104,0.00104,0.00104,0.00104,0.00104,0.00144,0.00104,0.00104,0.0,0.0,0.001584,0.001584,0.00104,0.00104,0.001584,0.001168,0.001168,0.00104,0.00104,0.001424,0.00104,0.001584,0.00104,0.005376,0.174144,0.00536,0.001424,0.001424
Simple Stable Voting,0.000896,0.4,0.319504,0.001248,0.082336,0.061008,0.081456,0.081456,0.081456,0.081456,0.082336,0.081456,0.082336,0.318016,0.082336,0.081456,0.251216,0.267632,0.004336,0.00136,0.07016,0.001088,0.00136,0.019872,0.001088,0.001088,0.001088,0.001088,0.062928,0.001088,0.001088,0.00016,0.001088,0.001696,0.001088,0.001088,0.001088,0.001088,0.001088,0.001088,0.001088,0.001088,0.001088,0.000848,0.001088,0.001088,0.001584,0.001584,0.0,0.0,0.001088,0.001136,0.00016,0.00136,0.00136,0.001088,0.001088,0.001936,0.001088,0.00016,0.001088,0.004288,0.174192,0.004576,0.00192,0.001936
Stable Voting,0.000896,0.4,0.319504,0.001248,0.082336,0.061008,0.081456,0.081456,0.081456,0.081456,0.082336,0.081456,0.082336,0.318016,0.082336,0.081456,0.251216,0.267632,0.004336,0.00136,0.07016,0.001088,0.00136,0.019872,0.001088,0.001088,0.001088,0.001088,0.062928,0.001088,0.001088,0.00016,0.001088,0.001696,0.001088,0.001088,0.001088,0.001088,0.001088,0.001088,0.001088,0.001088,0.001088,0.000848,0.001088,0.001088,0.001584,0.001584,0.0,0.0,0.001088,0.001136,0.00016,0.00136,0.00136,0.001088,0.001088,0.001936,0.001088,0.00016,0.001088,0.004288,0.174192,0.004576,0.00192,0.001936
Loss-Trimmer Voting,0.001984,0.4,0.319392,0.002144,0.08128,0.06152,0.080432,0.080432,0.080432,0.080432,0.08128,0.080432,0.08128,0.318384,0.08128,0.080432,0.25112,0.2668,0.00488,0.002416,0.069072,0.0,0.000272,0.018784,0.0,0.0,0.0,0.0,0.061872,0.0,0.0,0.001056,0.0,0.001248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000848,0.0,0.0,0.00104,0.00104,0.001088,0.001088,0.0,4.8e-05,0.001056,0.000272,0.000272,0.0,0.0,0.00088,0.0,0.001056,0.0,0.004832,0.173104,0.004928,0.000896,0.00088
Daunou,0.001936,0.4,0.319392,0.002192,0.081232,0.061472,0.080384,0.080384,0.080384,0.080384,0.081232,0.080384,0.081232,0.318336,0.081232,0.080384,0.25112,0.2668,0.004928,0.002464,0.06912,4.8e-05,0.00032,0.018832,4.8e-05,4.8e-05,4.8e-05,4.8e-05,0.061872,4.8e-05,4.8e-05,0.001104,4.8e-05,0.001248,4.8e-05,4.8e-05,4.8e-05,4.8e-05,4.8e-05,4.8e-05,4.8e-05,4.8e-05,4.8e-05,0.000832,4.8e-05,4.8e-05,0.00104,0.00104,0.001136,0.001136,4.8e-05,0.0,0.001104,0.00032,0.00032,4.8e-05,4.8e-05,0.000832,4.8e-05,0.001104,4.8e-05,0.00488,0.173152,0.004944,0.000848,0.000832
Blacks,0.000928,0.4,0.319472,0.001088,0.082176,0.06088,0.081296,0.081296,0.081296,0.081296,0.082176,0.081296,0.082176,0.318048,0.082176,0.081296,0.251248,0.267616,0.004304,0.001488,0.070064,0.001056,0.001264,0.01984,0.001056,0.001056,0.001056,0.001056,0.062896,0.001056,0.001056,0.0,0.001056,0.001696,0.001056,0.001056,0.001056,0.001056,0.001056,0.001056,0.001056,0.001056,0.001056,0.000816,0.001056,0.001056,0.001584,0.001584,0.00016,0.00016,0.001056,0.001104,0.0,0.001264,0.001264,0.001056,0.001056,0.001776,0.001056,0.0,0.001056,0.004256,0.17416,0.004448,0.00176,0.001776
Condorcet IRV,0.001712,0.4,0.31936,0.002352,0.081008,0.061248,0.08016,0.08016,0.08016,0.08016,0.081008,0.08016,0.081008,0.318224,0.081008,0.08016,0.251104,0.26696,0.005152,0.002688,0.0688,0.000272,0.0,0.018832,0.000272,0.000272,0.000272,0.000272,0.062144,0.000272,0.000272,0.001264,0.000272,0.001328,0.000272,0.000272,0.000272,0.000272,0.000272,0.000272,0.000272,0.000272,0.000272,0.000928,0.000272,0.000272,0.001168,0.001168,0.00136,0.00136,0.000272,0.00032,0.001264,0.0,0.0,0.000272,0.000272,0.000608,0.000272,0.001264,0.000272,0.005104,0.173376,0.004912,0.000624,0.000608
Condorcet IRV PUT,0.001712,0.4,0.31936,0.002352,0.081008,0.061248,0.08016,0.08016,0.08016,0.08016,0.081008,0.08016,0.081008,0.318224,0.081008,0.08016,0.251104,0.26696,0.005152,0.002688,0.0688,0.000272,0.0,0.018832,0.000272,0.000272,0.000272,0.000272,0.062144,0.000272,0.000272,0.001264,0.000272,0.001328,0.000272,0.000272,0.000272,0.000272,0.000272,0.000272,0.000272,0.000272,0.000272,0.000928,0.000272,0.000272,0.001168,0.001168,0.00136,0.00136,0.000272,0.00032,0.001264,0.0,0.0,0.000272,0.000272,0.000608,0.000272,0.001264,0.000272,0.005104,0.173376,0.004912,0.000624,0.000608
Smith IRV,0.001984,0.4,0.319392,0.002144,0.08128,0.06152,0.080432,0.080432,0.080432,0.080432,0.08128,0.080432,0.08128,0.318384,0.08128,0.080432,0.25112,0.2668,0.00488,0.002416,0.069072,0.0,0.000272,0.018784,0.0,0.0,0.0,0.0,0.061872,0.0,0.0,0.001056,0.0,0.001248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000848,0.0,0.0,0.00104,0.00104,0.001088,0.001088,0.0,4.8e-05,0.001056,0.000272,0.000272,0.0,0.0,0.00088,0.0,0.001056,0.0,0.004832,0.173104,0.004928,0.000896,0.00088
Smith-Minimax,0.001984,0.4,0.319392,0.002144,0.08128,0.06152,0.080432,0.080432,0.080432,0.080432,0.08128,0.080432,0.08128,0.318384,0.08128,0.080432,0.25112,0.2668,0.00488,0.002416,0.069072,0.0,0.000272,0.018784,0.0,0.0,0.0,0.0,0.061872,0.0,0.0,0.001056,0.0,0.001248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000848,0.0,0.0,0.00104,0.00104,0.001088,0.001088,0.0,4.8e-05,0.001056,0.000272,0.000272,0.0,0.0,0.00088,0.0,0.001056,0.0,0.004832,0.173104,0.004928,0.000896,0.00088
Condorcet Plurality,0.001104,0.4,0.31936,0.002864,0.0804,0.06064,0.079552,0.079552,0.079552,0.079552,0.0804,0.079552,0.0804,0.318,0.0804,0.079552,0.251056,0.267296,0.005472,0.003264,0.069408,0.00088,0.000608,0.01944,0.00088,0.00088,0.00088,0.00088,0.062704,0.00088,0.00088,0.001776,0.00088,0.001536,0.00088,0.00088,0.00088,0.00088,0.00088,0.00088,0.00088,0.00088,0.00088,0.00112,0.00088,0.00088,0.001424,0.001424,0.001936,0.001936,0.00088,0.000832,0.001776,0.000608,0.000608,0.00088,0.00088,0.0,0.00088,0.001776,0.00088,0.005424,0.173984,0.005008,1.6e-05,0.0
Copeland-Local-Borda,0.001984,0.4,0.319392,0.002144,0.08128,0.06152,0.080432,0.080432,0.080432,0.080432,0.08128,0.080432,0.08128,0.318384,0.08128,0.080432,0.25112,0.2668,0.00488,0.002416,0.069072,0.0,0.000272,0.018784,0.0,0.0,0.0,0.0,0.061872,0.0,0.0,0.001056,0.0,0.001248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000848,0.0,0.0,0.00104,0.00104,0.001088,0.001088,0.0,4.8e-05,0.001056,0.000272,0.000272,0.0,0.0,0.00088,0.0,0.001056,0.0,0.004832,0.173104,0.004928,0.000896,0.00088
Copeland-Global-Borda,0.000928,0.4,0.319472,0.001088,0.082176,0.06088,0.081296,0.081296,0.081296,0.081296,0.082176,0.081296,0.082176,0.318048,0.082176,0.081296,0.251248,0.267616,0.004304,0.001488,0.070064,0.001056,0.001264,0.01984,0.001056,0.001056,0.001056,0.001056,0.062896,0.001056,0.001056,0.0,0.001056,0.001696,0.001056,0.001056,0.001056,0.001056,0.001056,0.001056,0.001056,0.001056,0.001056,0.000816,0.001056,0.001056,0.001584,0.001584,0.00016,0.00016,0.001056,0.001104,0.0,0.001264,0.001264,0.001056,0.001056,0.001776,0.001056,0.0,0.001056,0.004256,0.17416,0.004448,0.00176,0.001776
Borda-Minimax Faceoff,0.001984,0.4,0.319392,0.002144,0.08128,0.06152,0.080432,0.080432,0.080432,0.080432,0.08128,0.080432,0.08128,0.318384,0.08128,0.080432,0.25112,0.2668,0.00488,0.002416,0.069072,0.0,0.000272,0.018784,0.0,0.0,0.0,0.0,0.061872,0.0,0.0,0.001056,0.0,0.001248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000848,0.0,0.0,0.00104,0.00104,0.001088,0.001088,0.0,4.8e-05,0.001056,0.000272,0.000272,0.0,0.0,0.00088,0.0,0.001056,0.0,0.004832,0.173104,0.004928,0.000896,0.00088
Bucklin,0.004928,0.399888,0.319392,0.003552,0.08272,0.063408,0.08192,0.08192,0.08192,0.08192,0.08272,0.08192,0.08272,0.31816,0.08272,0.08192,0.25136,0.266928,4.8e-05,0.003824,0.072272,0.004832,0.005104,0.023008,0.004832,0.004832,0.004832,0.004832,0.066416,0.004832,0.004832,0.004256,0.004832,0.005488,0.004832,0.004832,0.004832,0.004832,0.004832,0.004832,0.004832,0.004832,0.004832,0.004656,0.004832,0.004832,0.005376,0.005376,0.004288,0.004288,0.004832,0.00488,0.004256,0.005104,0.005104,0.004832,0.004832,0.005424,0.004832,0.004256,0.004832,0.0,0.17304,0.002816,0.005408,0.005424
Simplified Bucklin,0.175088,0.392448,0.320064,0.174256,0.17768,0.187056,0.194272,0.194272,0.194272,0.194272,0.17768,0.194272,0.17768,0.388672,0.17768,0.194272,0.266208,0.151712,0.173056,0.1744,0.184784,0.173104,0.173376,0.173136,0.173104,0.173104,0.173104,0.173104,0.207088,0.173104,0.173104,0.17416,0.173104,0.174352,0.173104,0.173104,0.173104,0.173104,0.173104,0.173104,0.173104,0.173104,0.173104,0.173952,0.173104,0.173104,0.174144,0.174144,0.174192,0.174192,0.173104,0.173152,0.17416,0.173376,0.173376,0.173104,0.173104,0.173984,0.173104,0.17416,0.173104,0.17304,0.0,0.174128,0.174,0.173984
Weighted Bucklin,0.004704,0.399936,0.319248,0.00416,0.08008,0.061904,0.07928,0.07928,0.07928,0.07928,0.08008,0.07928,0.08008,0.317776,0.08008,0.07928,0.250976,0.267584,0.002864,0.004624,0.070832,0.004928,0.004912,0.0224,0.004928,0.004928,0.004928,0.004928,0.066528,0.004928,0.004928,0.004448,0.004928,0.005408,0.004928,0.004928,0.004928,0.004928,0.004928,0.004928,0.004928,0.004928,0.004928,0.004752,0.004928,0.004928,0.00536,0.00536,0.004576,0.004576,0.004928,0.004944,0.004448,0.004912,0.004912,0.004928,0.004928,0.005008,0.004928,0.004448,0.004928,0.002816,0.174128,0.0,0.004992,0.005008
Bracket Voting,0.001088,0.4,0.319376,0.002848,0.080416,0.060624,0.079536,0.079536,0.079536,0.079536,0.080416,0.079536,0.080416,0.318,0.080416,0.079536,0.25104,0.267312,0.005456,0.003248,0.069424,0.000896,0.000624,0.019456,0.000896,0.000896,0.000896,0.000896,0.06272,0.000896,0.000896,0.00176,0.000896,0.001536,0.000896,0.000896,0.000896,0.000896,0.000896,0.000896,0.000896,0.000896,0.000896,0.001104,0.000896,0.000896,0.001424,0.001424,0.00192,0.00192,0.000896,0.000848,0.00176,0.000624,0.000624,0.000896,0.000896,1.6e-05,0.000896,0.00176,0.000896,0.005408,0.174,0.004992,0.0,1.6e-05
Superior Voting,0.001104,0.4,0.31936,0.002864,0.0804,0.06064,0.079552,0.079552,0.079552,0.079552,0.0804,0.079552,0.0804,0.318,0.0804,0.079552,0.251056,0.267296,0.005472,0.003264,0.069408,0.00088,0.000608,0.01944,0.00088,0.00088,0.00088,0.00088,0.062704,0.00088,0.00088,0.001776,0.00088,0.001536,0.00088,0.00088,0.00088,0.00088,0.00088,0.00088,0.00088,0.00088,0.00088,0.00112,0.00088,0.00088,0.001424,0.001424,0.001936,0.001936,0.00088,0.000832,0.001776,0.000608,0.000608,0.00088,0.00088,0.0,0.00088,0.001776,0.00088,0.005424,0.173984,0.005008,1.6e-05,0.0
NN-all,0.0,0.4000000000000001,0.3194719999999999,0.002016,0.081504,0.0601119999999999,0.0805919999999999,0.0805919999999999,0.0805919999999999,0.0805919999999999,0.081504,0.0805919999999999,0.081504,0.3176160000000001,0.081504,0.0805919999999999,0.2511360000000001,0.2681279999999998,0.004976,0.002224,0.070512,0.001984,0.0017119999999999,0.020544,0.001984,0.001984,0.001984,0.001984,0.0637759999999999,0.001984,0.001984,0.000928,0.001984,0.001984,0.001984,0.001984,0.001984,0.001984,0.001984,0.001984,0.001984,0.001984,0.001984,0.001136,0.001984,0.001984,0.001984,0.001984,0.000896,0.000896,0.001984,0.0019359999999999,0.000928,0.0017119999999999,0.0017119999999999,0.001984,0.001984,0.001104,0.001984,0.000928,0.001984,0.0049279999999999,0.1750879999999999,0.004704,0.001088,0.001104
NN-root,0.0027751387170172,0.3999840325735501,0.3200079837132249,0.0004710390802762,0.0831360025547882,0.0638601253442976,0.0833659334956688,0.0833659334956688,0.0833659334956688,0.0833659334956688,0.0828964911580376,0.0833659334956688,0.0828964911580376,0.3201301345255678,0.0828964911580376,0.0833659334956688,0.2498263542373558,0.2667478344177877,0.0036565406570595,6.386970580016768e-05,0.0722142828629595,0.0026505927907069,0.0030338110255079,0.0220318550157678,0.0026505927907069,0.0026505927907069,0.0026505927907069,0.0026505927907069,0.0640772823440182,0.0026505927907069,0.0026505927907069,0.0016925472037044,0.0026505927907069,0.0034321983154365,0.0026505927907069,0.0026505927907069,0.0026505927907069,0.0026505927907069,0.0026505927907069,0.0026505927907069,0.0026505927907069,0.0026505927907069,0.0026505927907069,0.0028230409963674,0.0026505927907069,0.0026505927907069,0.0033523611831863,0.0033523611831863,0.0016286774979042,0.0016286774979042,0.0026505927907069,0.0027304299229571,0.0016925472037044,0.0030338110255079,0.0030338110255079,0.0026505927907069,0.0026505927907069,0.0037651191569198,0.0026505927907069,0.0016925472037044,0.0026505927907069,0.0036884755099596,0.1733343978284299,0.0046768592072172,0.0037651191569198,0.0037651191569198
